message_id,highest_target_hit,was_profitable,was_full_tp,was_partial_tp,was_loss,update_message_ids,update_texts
5,7,1,1,0,0,"[32, 389, 393, 398, 400, 406, 427, 627, 642, 643, 1692, 1792, 2899, 2903, 2909, 3078, 4960]","['#MATIC/USDT UPDATE:\n\nTarget 1 complete✅✅🤑🤑\n\nQuick profit🤑🤑🤑', '#MATIC/USDT UPDATE:\n\nAverage Entry: 1.45$\n\nTarget 1 done nicely✅✅\n\nSo far 20% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 2 also done✅\n\nSo far 40% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂', '#MATIC/USDT UPDATE:\n\nTarget 3 also done✅✅✅\n\nSo far 60% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 4 also done✅\n\nSo far 80% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 5 also done✅\n\nSo far 110% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 6 also done✅\n\nSo far 170% profit with 10 Laverage🤑🤑\n\nEnjoy the profits guys🥂🥂🥂', '#MATIC/USDT UPDATE:\n\n#MATIC is now trading near 0.5880$. It is forming a Symmetrical Traingle on 4hr time frame and now moving inside there. Now the possible scenarios are if it breakdown the Traingle then we can see more dump on it. Otherwise after test the lower Trend-line of Traingle a bounce back may seen and it will go for upper Trend line. Now wait for breakout or break down to confirm the next direction of#MATIC.', '#MATIC/USDT UPDATE:\n\n#MATIC is now trading near 0.42$. It is exactly breakdown the Symmetrical Traingle on 4hr time frame and made a low of 0.39$. we already mentioned in our previous update about this. Those are following us and opened a short position then they are booked 320% Good profit with 10x Leverage. Enjoy the profits guys🥂.', '#MATIC/USDT UPDATE:\n\nWe already told that open a short position and those are opened a short position then they booked 320% big profits with 10x Leverage. Now closed the position with good profit. \n\nCheers to all VIP members🥂🥂\n\nAnd\n\nStay tuned with us for next signal👍', '#MATIC/USDT UPDATE:\n\n#MATIC is now trading around 1.08$. #MATIC has also formed a descending triangle in 4 hr time frame. So the Possible scenarios are If price breaks down the triangle, we can see bearish momentum in #MATIC. Otherwise If price pumps up from here and breaks out of the triangle, we can see bullish momentum. Stay tuned with us for further updates ✅', '#MATIC/USDT UPDATE:\n\nAll Entries Filled ✅\n\nTarget 1 done nicely ✅\n\nSo far 40% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 30% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 2 done nicely ✅\n\nSo far 50% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 3,4,5,6 done nicely ✅\n\nSo far 170% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#MATIC/USDT UPDATE:\n\nTarget 7 done nicely ✅\n\nSo far 210% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#MATIC/USDT UPDATE:\n\n#MATIC is now trading around 0.4140$. #MATIC forms an ascending triangle on 2hr time frame. So the Possible scenarios are If the price pumps up and breaks out of the triangle, we can see bullish momentum in it. Otherwise If price dumps and breaks down the triangle, we may see some bearish momentum in #MATIC. Stay tuned with us for further updates✔️']"
15,5,1,1,0,0,"[16, 22, 28, 31, 34, 1299, 1304, 1332, 2136, 2139, 2149, 2351, 2377, 2773, 2809, 2897, 2920, 3790, 3801, 3808, 4074, 4093, 4102, 4118, 4144, 4162, 4178]","['OCEAN/USDT UPDATE:\n\nALL Entry fielled✅\n\nModify your sl: If the daily candle closes below 0.63$(Risk and rewards ratio is 1:4)\n\n* BTC local support is 44k. it may be Bounced back from here!', '#OCEAN/USDT UPDATE:\n\n#OCEAN Heading towards our first target🔥🔥🔥', '🔥', '#OCEAN/USDT UPDATE:\n\nAlmost Target 1 done✅', '#OCEAN/USDT UPDATE:\n\nTarget 1 done✅✅✅\n\nSo far 14% Profit on spot and 140% with 10x on future🤑🤑🤑🤑', '#OCEAN/USDT UPDATE:\n\nAll Entries filled ✅\n\nTarget 1,2 done nicely ✅✅\n\nSo far 80% profit with 10x leverage 🤑🤑\n\nEnjoy the profits guys 🥂🥂', '#OCEAN/USDT UPDATE:\n\nAll Entries filled ✅\n\nTarget 3 done nicely ✅✅\n\nSo far 110% profit with 10x leverage 🤑🤑\n\nEnjoy the profits guys 🥂🥂', '#OCEAN/USDT UPDATE:\n\nAll Entries filled ✅\n\nAll Targets done nicely ✅✅\n\n250% profit with 10x leverage 🤑🤑\n\nEnjoy the profits guys 🥂🥂', ""#OCEAN/USDT UPDATE:\n\nSL Hit🛑\n\nFirst Stop-loss of the month. \n\n10% small loss with 10x Leverage \n\nDon't worry guys we will back with more good Set-Up ✅"", '#OCEAN/USDT UPDATE:\n\n#OCEAN is now trading around 0.3333$. #Ocean has formed a rising wedge pattern. So the Possible scenario is If price breaks down the pattern then we can see bearish sign in #Ocean because the rising wedge pattern is a bearish pattern. Now wait for break down to confirm Bearsish sign. Stay tuned with us for further updates ✅', '#OCEAN/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 40% PROFIT with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 20% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#OCEAN/USDT UPDATE:\n\nAll Targets done nicely ✅\n\n230% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 60% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#OCEAN/USDT UPDATE:\n\nTarget 2 done nicely✅\n\nSo far 80% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#OCEAN/USDT UPDATE:\n\nTarget 3,4 done nicely✅\n\nSo far 150% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#OCEAN/USDT UPDATE:\n\nAll Target done nicely✅\n\n280% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#OCEAN/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 40% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 2,3 done nicely✅\n\nSo far 80% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nAll Targets done nicely✅\n\n240% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 40% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 2 done nicely✅\n\nSo far 60% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 3 done nicely✅\n\nSo far 90% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 4 done nicely✅\n\nSo far 110% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 5 done nicely✅\n\nSo far 170% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nTarget 6,7 done nicely✅\n\nSo far 260% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#OCEAN/USDT UPDATE:\n\nAll Targets done nicely✅\n\nSo far 300% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂']"
23,4,1,1,0,0,"[24, 25, 26, 267, 339, 343, 345, 421, 455, 463, 467, 660, 1759, 2127, 2128, 2130, 2177, 2207, 2216, 2300, 2330]","['#FTM/USDT UPDATE:\n\nIf #FTM comes down then buy some #FTM on 1.25-1.15$ . You can buy on spot and hold if for good profit. Buy partially in our buy zone and modify your sl. If sl required then we mentioned👍', '#FTM/USDT UPDATE:\n\nFirst Entry fielled✅\n\nTarget 1 also done✅✅🤑\n\nQuick profit within few minutes👍\n\nEnjoy the Profits guys🤑🤑🤑', '#FTM/USDT🔥🔥🔥\n\nTarget 2 also done with in 3 hr✅✅\n\n Quick 10% Profit on spot and 100% with 10x Laverage on future🤑🤑🤑', '#FTM/USDT UPDATE:\n\nAll entries filled✅\n\nTarget 1 done✅\n\nSo far 60% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 50% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 2,3 also done✅✅✅\n\nSo far 110% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 4 also done✅✅\n\nSo far 140% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 1 done✅✅\n\nSo far 20% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 2,3,4 also done✅✅\n\nSo far 60% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 5 also done✅✅\n\nSo far 100% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 6,7 also done✅✅\n\nSo far 170% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 1,2 Done nicely✅✅\n\nSo far 70% profit with 10x Leverage🤑🤑🤑\n\nEnjoy the quick profits guys🥂🥂', '#FTM/USDT UPDATE:\n\n#FTM is now trading around 0.45$. #FTM is moving inside an uptrend channel which is a bearish pattern. If price dumps and breaks down the channel, we can see bearish momentum in #FTM. Now wait for successfully break down. Stay tuned with us for further updates ✅', '#FTM/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 40% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 2 also done nicely ✅\n\nSo far 60% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 3 also done nicely ✅\n\nSo far 80% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#FTM/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 30% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#FTM/USDT UPDATE:\n\nTarget 2,3 done nicely ✅\n\nSo far 80% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#FTM/USDT UPDATE:\n\nTarget 4 done nicely ✅\n\nSo far 100% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#FTM/USDT UPDATE:\n\nTarget 5 done nicely ✅\n\nSo far 140% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂', '#FTM/USDT UPDATE:\n\nAll Targets done nicely ✅\n\n200% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂']"
56,8,1,1,0,0,"[57, 72, 156, 157, 158, 159, 168, 426, 441, 457, 630, 696, 697, 2573, 2574, 2599, 2616, 2630, 2636, 2648, 2650, 2884, 2914, 3068, 3180, 3213, 3224, 3237, 3240, 3243, 3247, 3762, 3979, 6218, 6224, 6483, 6500, 6523]","['#AVAX/USDT UPDATE:\n\nTarget 1, 2,3 done nicely✅✅\n\nSo far 50% Profit with 10x Laverage🤑\n\nEnjoy the quick profits guys🥂🥂', '#AVAX/USDT UPDATE:\n\nAll Targets done nicely✅\n\n310% Big profit booked here with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#AVAX/USDT UPDATE:\n\nAverage Entry: 101.8$\n\nTarget 1,2 Done nicely✅✅\n\nSo far 50% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#AVAX/USDT UPDATE:\n\nAverage Entry: 101.8$\n\nTarget 3 Done✅✅\n\nSo far 80% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 4 also done✅✅✅\n\nSo far 110% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 5 also done✅✅✅\n\nSo far 150% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 6 also done✅✅✅\n\nSo far 200% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#AVAX/USDT UPDATE:\n\nAverage Entry: 83$✅\n\nTarget 1,2 Done nicely✅✅\n\nSo far 120% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 3,4 also done✅✅\n\nSo far 140% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 5 also done✅✅✅\n\nSo far 200% profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#AVAX/USDT UPDATE:\n\n#AVAX is now trading near 24$. It is now moving inside a Downtrend Channel from past few days on 4hr time frame. Now the possible scenarios are if the price break out the channel then that is bullish sign for#AVAX. After break out we may see 40-50% pump on it according to the pattern. Other wise if the price breakdown the channel down side then that is bearish sign for it and the channel consider as invalid.', '#AVAX/USDT UPDATE:\n\nTarget 1,2 Done nicely within one hour ✅✅\n\nSo far 50% Profit with 10x Leverage 🤑🤑\n\nEnjoy the quick profits guys 🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 3 also done nicely ✅\n\nSo far 80% profit with 10x Leverage 🤑🤑\n\nEnjoy the profits guys 🥂🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 30% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 2 done nicely ✅\n\nSo far 50% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#AVAX/USDT UPDATE:\n\n#AVAX is now trading around 13.16$. #Avax has formed a falling wedge pattern on the smaller time frame which is a bullish pattern. So the Possible scenario is If #Avax breaks the pattern and closes, then we can see short term bullish momentum as per the pattern. Stay tuned with us for further updates ✅', '#AVAX/USDT UPDATE:\n\n#Avax Is now trading around 13. 80$. #Avax exactly pumped after breaking Falling wedge pattern as we predicted. Those who follow us and have opened a long position must have booked a decent profits. Enjoy the profits Guys🥂', '#AVAX/USDT UPDATE:\n\nTarget 3,4 done nicely ✅\n\nSo far 100% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#AVAX/USDT UPDATE:\n\nAll Targets done nicely ✅\n\n180% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#AVAX/USDT UPDATE:\n\n#AVAX is now trading around 14.68$. #AVAX pumped up after breaking out of an falling wedge pattern as we predicted in our previous update. Those who follow our channel and have opened a long position must have booked good profits. Hope you have booked good profits through this update. Enjoy the profits Guys 🥂', '#AVAX/USDT UPDATE:\n\n#AVAX is now trading around 14.14$. #AVAX has broken a descending triangle which is a bearish pattern. So the Possible scenarios is We can see a short term bearish momentum as per the pattern. Stay tuned with us for further updates✅', '#AVAX/USDT UPDATE:\n\nTarget 1,2,3,4 done nicely ✅\n\nSo far 120% Profits with 10x leverage🤑\n\nEnjoy the profits Guys 🥂', '#AVAX/USDT UPDATE:\n\nTarget 5,6 done nicely ✅\n\nSo far 200% Profits with 10x leverage🤑\n\nEnjoy the profits Guys 🥂', '#AVAX/USDT UPDATE:\n\nAll Targets done nicely ✅\n\n250% Profits with 10x leverage🤑\n\nEnjoy the profits Guys 🥂', '#AVAX/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 50% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 2 done nicely✅\n\nSo far 70% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 3 done nicely✅\n\nSo far 110% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 4 done nicely✅\n\nSo far 140% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 5 done nicely✅\n\nSo far 160% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAX/USDT UPDATE:\n\nTarget 6 done nicely✅\n\nSo far 200% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAX/USDT UPDATE:\n\nAll Targets done nicely✅\n\n270% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', ""#AVAX/USDT UPDATE:\n\nStoploss hit🛑\n\n-20% loss with 10x leverage\n\nDon't worry guys loss is a part of trading. We will back with more good Set-Ups✅"", '#AVAX/USDT UPDATE:\n\nTarget 1,2,3 done nicely✅\n\nSo far 100% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', '#AVAXUSDT UPDATE:\n\nTarget 1,2,3 done nicely✔️\n\nSo far 130% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#AVAXUSDT UPDATE:\n\nTarget 4 done nicely✔️\n\nSo far 180% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#AVAXUSDT UPDATE:\n\nTarget 5,6 done nicely✔️\n\nSo far 310% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#AVAXUSDT UPDATE:\n\nTarget 7 done nicely✔️\n\nSo far 380% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#AVAXUSDT UPDATE:\n\nAll Targets done nicely✔️\n\n450% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾']"
58,10,1,1,0,0,"[60, 167, 169, 172, 179, 185, 349, 407, 417, 459, 1861, 1958, 1966, 2046, 2077, 2343, 2352, 2400, 3325, 4204, 4776, 6303, 6320, 6339, 6347, 6372]","['#VET/USDT UPDATE:\n\nTarget 1,2 Done✅✅✅\n\nSo far 40% Profit with 10x Laverage🤑\n\nThis the accuracy of our VIP Calls🔥. Enjoy the profits guys🥂🥂', '#VET/USDT UPDATE:\n\nTarget 1 done✅✅\n\nSo far 20% Profit with 10x Laverage🤑\n\nEnjoy the quick profits guys🥂🥂', '#VET/USDT UPDATE:\n\nTarget 2,3 also done✅✅\n\nSo far 40% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#VET/USDT UPDATE:\n\nTarget 4 also done✅✅\n\nSo far 60% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#VET/USDT UPDATE:\n\nTarget 5,6 also done✅✅\n\nSo far 120% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#VET/USDT UPDATE:\n\nAll Targets done nicely✅✅\n\n 210% Profit booked with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#VET/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 40% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#VET/USDT UPDATE:\n\nTarget 2 also done✅\n\nSo far 80% Profit with 10x leverage🤑\n\nEnjoy the profits guys🥂🥂🥂', '#VET/USDT UPDATE:\n\nTarget 3,4,5,6,7 also done✅\n\nSo far 470% Profit with 10x Laverage🤑\n\nEnjoy the big profits guys🥂🥂🥂', '#VET/USDT UPDATE:\n\nTarget 8 also done✅✅\n\nSo far 660% big profits booked with 10x Laverage🤑🤑🤑\n\nEnjoy the profits guys🥂🥂🥂', '#VET/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 20% Profits with 10x Leverage 🤑\n\nEnjoy the profits Guys 🥂', '#VET/USDT UPDATE:\n\nTarget 1 done nicely ✅\n\nSo far 20% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nTarget 2 done nicely ✅\n\nSo far 40% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nTarget 3,4 done nicely ✅\n\nSo far 90% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nTarget 5 done nicely ✅\n\nSo far 120% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nTarget 6 done nicely ✅\n\nSo far 150% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nTarget 7 done nicely ✅\n\nSo far 170% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nAll Targets done nicely ✅\n\n 200% Profit with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#VET/USDT UPDATE:\n\nTarget 1 done nicely✅\n\nSo far 20% Profit with 10x leverage🤑\n\nEnjoy the profits Guys🥂🥂', ""#VET/USDT UPDATE:\n\nStoploss Hit🛑\n\n-20% loss with 10x leverage\n\nDon't worry guys loss is a part of trading. We will back with more good Set-Ups✅"", '#VET/USDT UPDATE:\n\nTarget 1 done nicely✔️\n\nSo far 40% Profits with 10x leverage🤑\n\nEnjoy the profits Guys 🍾🍾🍾', '#VETUSDT UPDATE:\n\nTarget 1 done nicely✔️\n\nSo far 40% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#VETUSDT UPDATE:\n\nTarget 2 done nicely✔️\n\nSo far 60% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#VETUSDT UPDATE:\n\nTarget 3 done nicely✔️\n\nSo far 90% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#VETUSDT UPDATE:\n\nTarget 4 done nicely✔️\n\nSo far 120% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾', '#VETUSDT UPDATE:\n\nTarget 5 done nicely✔️\n\nSo far 160% Profits with 10x leverage🤑\n\nEnjoy the profits Guys🍾🍾']"
59,10,1,1,0,0,"[61, 1186, 1368, 1372, 1785, 1801, 1812, 1828, 2527, 2549, 4452, 4478, 5937, 5946, 5949]","['#KSM/USDT UPDATE:\n\nTarget 1 done✅✅\n\nSo far 30% Profit with 10x Laverage🤑\n\nEnjoy the profits guys🥂🥂', '#KSM/USDT UPDATE:\n\nAverage Entry: 36.50$✅\n\nTarget 1,2 done nicely ✅✅\n\nSo far 70% profit with 10x leverage 🤑🤑\n\nEnjoy the quick profits guys 🥂🥂', '#KSM/USDT:\n\n#KSM is now trading near 24.88$. It was already Breaked out the Descending Traingle and looking bullish. So the possible scenarios are if it will pump from here according to the pattern then we will see 8-10% pump on #KSM. Otherwise if it will dump and again closes inside the Traingle then the break out consider as fake out. Stay tuned with us for further updates ✅', '#KSM/USDT UPDATE:\n\n#KSM is now trading near 25.18$. It was exactly pumped after breaked down and we already told about this. So those are following us and opened a long position then they could booked small profit through this update. Stay tuned with us for further updates ✅', '#KSM/USDT UPDATE:\n\nAverage Entry: 33.40$\n\nTarget 1 done nicely ✅\n\nSo far 30% Profit with 10x leverage 🤑🤑\n\nEnjoy the profits Guys 🥂🥂', '#KSM/USDT UPDATE:\n\nAverage Entry: 33.40$\n\nTarget 2,3 done nicely ✅\n\nSo far 60% Profit with 10x leverage 🤑🤑\n\nEnjoy the profits Guys 🥂🥂', '#KSM/USDT UPDATE:\n\nAverage Entry: 33.40$\n\nTarget 4 done nicely ✅\n\nSo far 100% Profit with 10x leverage 🤑🤑\n\nEnjoy the profits Guys 🥂🥂', '#KSM/USDT UPDATE:\n\nAll Targets done nicely ✅\n\n130% Profit with 10x leverage 🤑🤑\n\nEnjoy the profits Guys 🥂🥂', '#KSM/USDT UPDATE:\n\nAll Entries Filled ✅\n\nTarget 1 done nicely ✅\n\nSo far 100% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#KSM/USDT UPDATE:\n\nAll Entries Filled ✅\n\nTarget 2 done nicely ✅\n\nSo far 130% Profits with 10x leverage 🤑\n\nEnjoy the profits Guys 🥂🥂', '#KSM/USDT UPDATE:\n\n#KSM is now trading around 50.30$. #KSM has formed an ascending triangle pattern on the hourly time frame. So the Possible scenario is If the price pumps and breaks out the pattern, we can see pump in it. Otherwise If the price dumps and breaks down the triangle, we can see bearish momentum in it. Keep eye on it👀. Stay tuned with us for further updates✔️', '#KSM/USDT UPDATE:\n\n#KSM is now trading around 40.98$. #KSM exactly breaking down the triangle pattern and dumping(160% with 10x leverage) as we predicted. Those who would have opened Short positions as per our update would have booked good profits. Stay tuned with us for further updates✔️', '#KSMUSDT UPDATE:\n\nTarget 1,2,3 done nicely✔️\n\nSo far 80% Profits with 10x leverage😎\n\nEnjoy the profits Guys🍾🍾', '#KSMUSDT UPDATE:\n\nTarget 4 done nicely✔️\n\nSo far 120% Profits with 10x leverage😎\n\nEnjoy the profits Guys🍾🍾', '#KSMUSDT UPDATE:\n\nAll Targets done nicely✔️\n\n250% Profits with 10x leverage😎\n\nEnjoy the profits Guys🍾🍾']"
