message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R,highest_target_hit,was_profitable,was_full_tp,was_partial_tp,was_loss,linked_update_ids,cmc_id,market_cap_usd,volume_24h_usd,price_usd,volume_market_cap_ratio,historical_data_available_under_plan
827,2022-08-05T12:56:20,XRP,USDT,short,"[0.374, 0.36]",0.367,0.345,"[0.384, 0.392, 0.4, 0.41, 0.425, 0.44, 0.45]","COIN: #XRP/USDT
Direction: LONG
Leverage: 5-10X

#XRP already Breaked out the Bull flag and looking bullish. So buy some #XRP in our buy zone and hold it for good profit.

ENTRY: 0.3740 - 0.3600$(Buy partially)

TARGETS: 0.3840 - 0.3920 - 0.4000 - 0.4100 - 0.4250 - 0.4400 - 0.4500$(Short term)

STOP LOSS : 0.3450$",0.0381471389645776,0.0599455040871935,7,0.7727272727272727,1.1363636363636365,1.5,1.954545454545452,2.636363636363634,3.318181818181816,3.7727272727272703,,,,,,,,2,True,False,True,False,"[854, 883]",,,,,,False
830,2022-08-05T15:14:31,THETA,USDT,short,"[1.52, 1.4]",1.46,1.3,"[1.57, 1.6, 1.64, 1.68, 1.74, 1.82, 1.9]","COIN: #THETA/USDT
Direction: LONG
Leverage: 5-10X

#THETA moved inside a zone from past few days. it was already Breaked out the zone on 4hr and looking bullish.


ENTRY: 1.52 - 1.40$(Buy partially)

TARGETS: 1.57 - 1.60 - 1.64 - 1.68 - 1.74 - 1.82 - 1.90$(Short-mid term)

STOP LOSS : 1.30$",0.0821917808219178,0.1095890410958903,7,0.687500000000001,0.8750000000000012,1.1250000000000002,1.3750000000000004,1.750000000000001,2.2500000000000018,2.750000000000001,,,,,,,,4,True,False,True,False,"[831, 832, 833, 843]",,,,,,False
836,2022-08-06T09:11:27,ALPHA,USDT,short,"[0.176, 0.17]",0.173,0.165,"[0.179, 0.183, 0.187, 0.191, 0.196, 0.204]","COIN: #ALPHA/USDT
Direction: LONG
Leverage: 5-10X

#ALPHA already Breaked out the ascending traingle and looking bullish.


ENTRY: 0.1760 - 0.1700$(Buy partially)

TARGETS: 0.1790 - 0.1830 - 0.1870 - 0.1910 - 0.1960 - 0.2040$(Short term)

STOP LOSS : 0.1650$",0.0346820809248553,0.0462427745664738,6,0.7500000000000026,1.2500000000000044,1.750000000000006,2.250000000000008,2.8750000000000098,3.8750000000000098,,,,,,,,,1,True,False,True,False,[837],,,,,,False
842,2022-08-07T19:33:51,AUDIO,USDT,short,"[0.376, 0.36]",0.368,0.345,"[0.386, 0.394, 0.402, 0.41, 0.425, 0.45]","COIN NAME: #AUDIO/USDT

LONG SET UP

LEVERAGE: 5-10X

#AUDIO Already Breaked out the Ascending traingle and looking bullish. So buy some #AUDIO in our buy zone and hold it for good profit.

Entry: 0.376 - 0.360$(Buy partially)

Target: 0.386 - 0.394 - 0.402 - 0.410 - 0.425 - 0.450$(Short term)

Stop loss: 0.345$",0.0434782608695652,0.0625,6,0.782608695652174,1.1304347826086956,1.4782608695652173,1.8260869565217368,2.478260869565215,3.565217391304345,,,,,,,,,5,True,False,True,False,"[847, 862, 865, 898, 901]",,,,,,False
844,2022-08-08T07:37:19,C98,USDT,short,"[0.594, 0.57]",0.582,0.55,"[0.606, 0.62, 0.634, 0.65, 0.68, 0.72]","COIN NAME: #C98/USDT

LONG SET-UP

LEVERAGE: 5-10X

#C98 already Breaked out the Bull flag and looking bullish. So buy some #C98 in our buy zone and hold it for good profit.

Entry: 0.594 - 0.570$(Buy partially)

Target: 0.606 - 0.620 - 0.634 - 0.650 - 0.680 - 0.720$(Short term)

Stop loss: 0.550$",0.0412371134020618,0.0549828178694156,6,0.7500000000000026,1.1875000000000042,1.6250000000000056,2.1250000000000075,3.0625000000000107,4.312500000000012,,,,,,,,,0,False,False,False,True,"[845, 869]",,,,,,False
848,2022-08-08T09:45:25,REN,USDT,short,"[0.158, 0.15]",0.154,0.145,"[0.162, 0.166, 0.17, 0.174, 0.181, 0.19]","COIN NAME: #REN/USDT

LONG SET-UP

LEVERAGE: 5-10X

#REN break out the Ascending traingle on 4hr time frame and looking bullish. So buy some #REN in our buy zone and hold it for good profit.

Entry: 0.158 - 0.150$(Buy partially)

Target: 0.162 - 0.166 - 0.170 - 0.174 - 0.181 - 0.190$(Short term)

Stoploss: 0.145$",0.0519480519480519,0.0584415584415584,6,0.8888888888888888,1.3333333333333333,1.7777777777777777,2.222222222222219,2.999999999999997,3.999999999999997,,,,,,,,,6,True,True,False,False,"[849, 856, 858, 868, 870, 874, 885, 888, 904, 908, 920, 924]",,,,,,False
850,2022-08-08T11:20:58,JASMY,USDT,short,"[0.0106, 0.0095]",0.01005,0.0085,"[0.011, 0.0113, 0.0116, 0.0119, 0.0124, 0.013, 0.0136, 0.0142, 0.0152, 0.016, 0.0166, 0.0176]","COIN NAME: #JASMY/USDT

LONG SET-UP(For both Spot And Future)

LEVERAGE: 5-10X

#JASMY already Breaked out the Traingle and looking bullish. So buy some #JASMY in our buy zone and hold it for good profit.

Entry: 0.0106 - 0.0095$(Buy partially)

Target: 0.0110 - 0.0113 - 0.0116 - 0.0119 - 0.0124 - 0.0130 - 0.0136 - 0.0142$(Short-mid term)

Long term: 0.0152 - 0.0160 - 0.0166 - 0.0176$

Stop loss : 0.0085$",0.1094527363184079,0.1542288557213929,12,0.6129032258064515,0.8064516129032258,1.0,1.1935483870967754,1.516129032258065,1.9032258064516132,2.290322580645162,2.6774193548387117,3.322580645161292,3.8387096774193568,4.225806451612906,4.870967741935487,,,4,True,False,True,False,"[882, 884, 886]",,,,,,False
855,2022-08-08T23:06:30,ATOM,USDT,short,"[11.7, 11.0]",11.35,10.4,"[12.1, 12.4, 12.7, 13.0, 13.5, 14.0]","COIN NAME: #ATOM/USDT

LONG SET-UP

LEVERAGE: 5-10X

#ATOM already Breaked out the Ascending traingle and looking bullish. So buy some #ATOM in our buy zone and hold it for good profit.

Entry: 11.7 - 11.00$(Buy partially)

Target: 12.10 - 12.40 - 12.70 - 13.00 - 13.50 - 14.00$(Short term)

Stoploss: 10.40$",0.0616740088105726,0.0837004405286343,6,0.7894736842105269,1.1052631578947385,1.421052631578948,1.7368421052631595,2.2631578947368443,2.7894736842105288,,,,,,,,,2,True,False,True,False,"[857, 878]",,,,,,False
863,2022-08-11T10:46:46,RAY,USDT,short,"[0.918, 0.85]",0.884,0.8,"[0.94, 0.96, 0.98, 1.0, 1.04, 1.09, 1.15]","COIN NAME: #RAY/USDT

LONG SET-UP

LEVERAGE: 5-10X

#RAY already Breaked out the symmetrical Traingle and looking bullish. So buy some #RAY in our buy zone and hold it for good profit.

Entry: 0.918 - 0.850$(Buy partially)

Target: 0.94 - 0.96 - 0.98 - 1.00 - 1.04 - 1.09 - 1.15$(Short-mid term)

Stoploss: 0.80$",0.076923076923077,0.0950226244343891,7,0.6666666666666662,0.9047619047619048,1.142857142857143,1.3809523809523814,1.8571428571428583,2.4523809523809543,3.166666666666667,,,,,,,,1,True,False,True,False,[864],,,,,,False
868,2022-08-12T12:28:38,ETC,USDT,short,"[42.35, 35.0]",38.675,30.0,"[43.5, 44.4, 45.4, 46.5, 48.5, 50.5, 53.0, 56.0, 59.0, 62.0, 65.0]","COIN NAME: #ETC/USDT

LONG SET-UP (SPOT CALL)

#ETC already Breaked out the Downtrend Channel and looking bullish. So buy some #ETC in our buy zone and hold it for good profit.

Entry: 42.35 - 35.00$(Buy partially)

Target: 43.50 - 44.40 - 45.40 - 46.50 - 48.50 - 50.50 - 53.00 - 56.00$(Short-mid term)

Long term: 59.00 - 62.00 - 65.00$+

Stoploss: 30.00$",0.1900452488687783,0.2243051066580478,11,0.556195965417868,0.6599423631123923,0.7752161383285306,0.902017291066283,1.1325648414985598,1.3631123919308366,1.6512968299711823,1.9971181556195976,2.3429394812680124,2.688760806916428,3.034582132564843,,,,3,True,False,True,False,"[870, 872, 873, 888]",,,,,,False
877,2022-08-13T13:37:49,ADA,USDT,short,"[0.56, 0.53]",0.545,0.51,"[0.575, 0.588, 0.6, 0.615, 0.64, 0.66]","COIN NAME: #ADA/USDT

LONG SET-UP

LEVERAGE: 5-10X

#ADA already Breaked out the Ascending traingle and looking bullish. So buy some #ADA in our buy zone and hold it for good profit.

Entry: 0.5600 - 0.5300$(Buy partially)

Target: 0.5750 - 0.5880 - 0.6000 - 0.6150 - 0.6400 - 0.6600$(Short term)

Stoploss: 0.5100$",0.055045871559633,0.0642201834862385,6,0.857142857142854,1.228571428571425,1.5714285714285685,1.999999999999997,2.7142857142857117,3.2857142857142825,,,,,,,,,2,True,False,True,False,[880],,,,,,False
892,2022-08-18T09:09:29,MKR,USDT,short,"[944.0, 1000.0]",972.0,1060.0,"[920.0, 900.0, 880.0, 860.0, 820.0, 780.0, 740.0, 700.0, 650.0]","COIN NAME: #MKR/USDT

SHORT SET-UP

LEVERAGE: 5-10X

#MKR already Breaked down the Rising Wedge pattern and looking Bearish. So Short some #MKR in our buy zone and hold it for good profit.

Entry: 944 - 1000$(Enter partially)

Target: 920 - 900 - 880 - 860 - 820 - 780 - 740 - 700 - 650$(Short -mid term)

Stoploss: 1060$",0.0576131687242798,0.0905349794238683,9,0.5909090909090909,0.8181818181818182,1.0454545454545454,1.2727272727272727,1.7272727272727273,2.1818181818181817,2.636363636363636,3.090909090909091,3.659090909090909,,,,,,8,True,False,True,False,"[894, 896, 909, 931, 938, 964]",,,,,,False
895,2022-08-18T20:17:45,DENT,USDT,short,"[0.001148, 0.00122]",0.001184,0.00128,"[0.00112, 0.00109, 0.00106, 0.00103, 0.00098, 0.00092]","COIN NAME: #DENT/USDT

SHORT SET-UP

LEVERAGE: 5-10X

#DENT already Breaked down the Rising Wedge pattern and looking Bearish.

Entry: 0.001148 - 0.001220$(Enter partially)

Target: 0.001120 - 0.001090 - 0.001060 - 0.001030 - 0.000980 - 0.000920$(Short term)

Stop loss: 0.001280$",0.0608108108108108,0.0810810810810812,6,0.666666666666666,0.979166666666664,1.2916666666666643,1.6041666666666623,2.124999999999996,2.7499999999999942,,,,,,,,,6,True,True,False,False,"[897, 900, 912, 925]",,,,,,False
898,2022-08-19T07:04:33,AUDIO,USDT,short,"[0.323, 0.35]",0.3365,0.37,"[0.316, 0.31, 0.302, 0.296, 0.28, 0.265, 0.25]","COIN NAME: #AUDIO/USDT

SHORT SET-UP

LEVERAGE: 5-10X

Entry: 0.3230 - 0.3500$(Enter partially)

Target: 0.3160 - 0.3100 - 0.3020 - 0.2960 - 0.2800 - 0.2650 - 0.2500$(Short term)

Stoploss: 0.3700$",0.0802377414561663,0.0995542347696878,7,0.6119402985074637,0.7910447761194043,1.0298507462686584,1.208955223880599,1.6865671641791056,2.134328358208957,2.5820895522388088,,,,,,,,6,True,False,True,False,"[901, 930, 947, 951, 961, 976]",,,,,,False
904,2022-08-20T15:32:55,ZRX,USDT,short,"[0.3062, 0.33]",0.3181,0.35,"[0.3, 0.294, 0.288, 0.282, 0.27, 0.255, 0.24, 0.225, 0.2]","COIN NAME: #ZRX/USDT

SHORT SET-UP

LEVERAGE: 5-10X

#ZRX already Breaked down the Uptrend channel and looking Bearish.

Entry: 0.3062 - 0.3300$(Enter partially)

Target: 0.3000 - 0.2940 - 0.2880 - 0.2820 - 0.2700 - 0.2550 - 0.2400 - 0.2250 - 0.2000$(Short - mid term)

Stoploss: 0.3500$",0.0748192392329455,0.1002829298962588,9,0.5673981191222602,0.7554858934169316,0.9435736677116032,1.1316614420062745,1.5078369905956155,1.9780564263322944,2.448275862068973,2.9184952978056504,3.7021943573667806,,,,,,5,True,False,True,False,"[905, 907, 910, 928, 959, 962]",,,,,,False
908,2022-08-20T20:49:00,ENJ,USDT,short,"[0.56, 0.62]",0.5900000000000001,0.62,"[0.55, 0.538, 0.526, 0.515, 0.495, 0.475, 0.455, 0.435, 0.4]","COIN: #ENJ/USDT

SHORT SET-UP

LEV: 5-10X

#ENJ already Breaked down the Uptrend channel and looking Bearish.

Entry: 0.560 - 0.620$(Enter partially)

Target: 0.550 - 0.538 - 0.526 - 0.515 - 0.495 - 0.475 - 0.455 - 0.435 - 0.400$(Short -mid term)

Stoploss: 0.620$",0.1016949152542371,0.0508474576271184,9,1.3333333333333384,1.7333333333333398,2.1333333333333413,2.5000000000000093,3.1666666666666785,3.833333333333348,4.500000000000015,5.166666666666684,6.3333333333333535,,,,,,9,True,True,False,False,"[909, 910, 911, 912, 914, 917, 919, 923, 925, 928, 929, 930, 931, 934, 935, 936, 937, 938, 939, 951, 957, 958, 959, 961, 962, 963, 964, 965, 966, 974, 975, 976, 980, 981, 982]",,,,,,False
915,2022-08-22T08:20:08,XRP,USDT,short,"[0.34, 0.355]",0.3475,0.37,"[0.332, 0.325, 0.318, 0.31, 0.3, 0.29, 0.28]","COIN : #XRP/USDT

SHORT SET-UP 

LEVERAGE: 5-10X

#XRP already Breaked down the Ascending traingle and looking Bearish.

Entry: 0.340 - 0.355$(Enter partially)

Target: 0.332 - 0.325 - 0.318 - 0.310 - 0.300 - 0.290 - 0.280$(Short term)

Stoploss : 0.370$",0.0431654676258991,0.0647482014388488,7,0.6888888888888905,1.0000000000000024,1.3111111111111144,1.6666666666666707,2.1111111111111165,2.555555555555562,3.000000000000005,,,,,,,,1,True,False,True,False,"[916, 919]",,,,,,False
926,2022-08-27T11:41:18,NEAR,USDT,short,"[3.93, 4.2]",4.065,4.5,"[3.85, 3.75, 3.65, 3.55, 3.4, 3.2, 3.1, 3.0]","COIN: #NEAR/USDT

SHORT SET-UP

LEVERAGE: 5-10X

#NEAR already Breaked down the neckline of the Head and shoulder pattern and looking Bearish.

Entry: 3.93 - 4.20$(Enter partially)

Target: 3.85 - 3.75 - 3.65 - 3.55 - 3.40 - 3.20 - 3.10 - 3.00$(Short term)

Stoploss: 4.50$",0.066420664206642,0.107011070110701,8,0.4942528735632195,0.7241379310344843,0.9540229885057492,1.183908045977014,1.5287356321839105,1.9885057471264391,2.218390804597704,2.4482758620689684,,,,,,,2,True,False,True,False,"[927, 935, 936, 940, 943, 945, 946, 952, 953, 965, 966, 967, 968, 971, 972, 974, 975, 978, 980, 983, 984, 985, 986, 994, 1000, 1001, 1003]",,,,,,False
932,2022-08-27T15:22:54,1INCH,USDT,short,"[0.655, 0.7]",0.6775,0.74,"[0.645, 0.63, 0.615, 0.6, 0.57, 0.545, 0.52, 0.5]","COIN : #1INCH/USDT

SHORT SET-UP

LEV: 5-10X

#1INCH already Breaked down the Uptrend channel and looking Bearish.

Entry: 0.655 - 0.700$(Enter partially)

Target: 0.645 - 0.630 - 0.615 - 0.600 - 0.570 - 0.545 - 0.520 - 0.500$(Short term)

Stoploss: 0.740$",0.0664206642066419,0.092250922509225,8,0.5199999999999996,0.7599999999999998,1.0,1.2400000000000002,1.7200000000000006,2.119999999999999,2.52,2.84,,,,,,,6,True,False,True,False,"[933, 934, 937, 958, 991]",,,,,,False
941,2022-08-29T12:58:13,BAKE,USDT,short,"[0.245, 0.27]",0.2575,0.29,"[0.24, 0.235, 0.23, 0.224, 0.215, 0.205, 0.195]","Coin : #BAKE/USDT

Short Set-up

Leverage: 5-10x

#BAKE already Breaked down the symmetrical Traingle and looking Bearish.

Entry: 0.245 - 0.270$(Enter partially)

Target: 0.240 - 0.235 - 0.230 - 0.224 - 0.215 - 0.205 - 0.195$(Short -mid)

Stoploss: 0.290$",0.0970873786407767,0.1262135922330096,7,0.5384615384615394,0.6923076923076935,0.8461538461538467,1.0307692307692318,1.307692307692309,1.6153846153846172,1.923076923076925,,,,,,,,6,True,False,True,False,"[942, 957, 982, 990]",,,,,,False
947,2022-09-04T11:36:54,AUDIO,USDT,short,"[0.287, 0.28]",0.2835,0.27,"[0.294, 0.3, 0.306, 0.314, 0.322, 0.33]","Coin: #AUDIO/USDT

 Long Set-up

Lev: 5-10x

#Audio already Breaked out the Falling Wedge pattern and looking bullish.

Entry: 0.287 - 0.280$(Buy partially)

Target: 0.294 - 0.300 - 0.306 - 0.314 - 0.322 - 0.330$(Short term)

Stoploss: 0.270$",0.0246913580246911,0.0476190476190474,6,0.777777777777781,1.2222222222222272,1.6666666666666736,2.2592592592592684,2.851851851851864,3.4444444444444584,,,,,,,,,6,True,True,False,False,"[948, 951, 961, 976]",,,,,,False
979,2022-09-16T01:34:00,YFI,USDT,short,"[8502.0, 8800.0]",8651.0,9200.0,"[8350.0, 8150.0, 8000.0, 7800.0, 7500.0, 7200.0, 7000.0]","COIN : #YFI/USDT

Short Set-up

Leverage: 5-10x

Entry: 8502 - 8800$(Enter partially)

Target: 8350 - 8150 - 8000 - 7800 - 7500 - 7200 - 7000$(Short term)

Stoploss: 9200$",0.0344468847532077,0.0634608715755404,7,0.5482695810564663,0.912568306010929,1.185792349726776,1.5500910746812386,2.096539162112933,2.6429872495446265,3.0072859744990894,,,,,,,,0,False,False,False,True,[],,,,,,False
992,2022-09-19T12:24:20,LTC,USDT,short,"[50.8, 56.05]",53.425,60.1,"[49.5, 48.5, 47.5, 46.5, 44.5, 42.5, 40.0, 38.0, 36.0]","Coin : #LTC/USDT

Short set-up

Lev: 5-10x

#LTC already Breaked down a Bear flag and looking Bearish.

Entry: 50.8 - 56.05$(Enter partially)

Target: 49.5 - 48.5 - 47.5 - 46.5 - 44.5 - 42.5 - 40.0 - 38.0 - 36.0$(Short - mid term)

Stoploss: 60.1$",0.0982686008423023,0.124941506785213,9,0.5880149812734075,0.7378277153558044,0.8876404494382013,1.0374531835205982,1.337078651685392,1.6367041198501855,2.0112359550561782,2.310861423220972,2.610486891385765,,,,,,0,False,False,False,True,[993],,,,,,False
997,2022-09-19T13:40:21,ARPA,USDT,short,"[0.033, 0.036]",0.0345,0.039,"[0.032, 0.031, 0.03, 0.029, 0.0275, 0.026, 0.0245, 0.0225, 0.02]","Coin : #ARPA/USDT

Short set-up

Lev: 5-10x

#ARPA Also breakdown a Bear flag and looking Bearish.

Entry: 0.033 - 0.036$(Enter partially)

Target: 0.032 - 0.031 - 0.030 - 0.029 - 0.0275 - 0.0260 - 0.0245 - 0.0225 - 0.020$(Short - mid term)

Stoploss: 0.039$",0.0869565217391303,0.1304347826086955,9,0.5555555555555564,0.777777777777779,1.0000000000000016,1.2222222222222234,1.5555555555555571,1.888888888888891,2.222222222222224,2.666666666666669,3.222222222222225,,,,,,1,True,False,True,False,"[998, 1020]",,,,,,False
1011,2022-09-21T10:35:06,NEO,USDT,short,"[8.23, 8.35]",8.29,8.5,"[8.1, 8.0, 7.9, 7.8, 7.65, 7.4]","Coin: #NEO/USDT

Short set-up

Lev: 5-10x

#NEO already Breaked down the bear flag and looking Bearish.

Entry: 8.23 - 8.35$(Enter partially)

Target: 8.10 - 8.00 - 7.90 - 7.80 - 7.65 - 7.40$(short term)

Stoploss: 8.50$",0.0144752714113388,0.0253317249698432,6,0.9047619047618988,1.3809523809523714,1.857142857142844,2.3333333333333206,3.0476190476190297,4.238095238095215,,,,,,,,,0,False,False,False,True,"[1012, 1018]",,,,,,False
1031,2022-09-24T20:00:15,RLC,USDT,short,"[1.2, 1.24]",1.22,1.28,"[1.19, 1.16, 1.14, 1.11, 1.08]","Coin : #RLC/USDT

Short Set-up

Lev: 5-10x

#RLC Breaked down the Uptrend channel and looking Bearish.

Entry: 1.20 - 1.24$(Enter partially)

Target: 1.19 - 1.16 - 1.14 - 1.11 - 1.08$+(Short term)

Stoploss: 1.28$",0.0327868852459016,0.0491803278688525,5,0.5,1.0,1.3333333333333333,1.8333333333333297,2.333333333333329,,,,,,,,,,3,True,False,True,False,"[1032, 1033, 1037]",,,,,,False
1034,2022-09-25T08:15:00,CHZ,USDT,short,"[0.273, 0.266]",0.2695,0.258,"[0.278, 0.284, 0.29, 0.297, 0.31, 0.32]","Coin : #CHZ/USDT

Long Set-up

Lev: 5-10x

#CHZ Breaked out the Bull flag and looking bullish.

Entry: 0.273 - 0.266$(Enter partially)

Target: 0.278 - 0.284 - 0.290 - 0.297 - 0.310 - 0.320$(Short term)

Stoploss: 0.258$",0.0259740259740259,0.0426716141001855,6,0.7391304347826086,1.2608695652173865,1.7826086956521692,2.391304347826082,3.521739130434778,4.3913043478260825,,,,,,,,,0,False,False,False,True,[1035],,,,,,False
1054,2022-10-03T21:46:25,AAVE,USDT,short,"[75.0, 74.0]",74.5,72.0,"[76.0, 77.5, 79.5, 81.5, 84.0]","Coin: #AAVE/USDT

Long set-up

Lev: 5-10x

#AAVE already Breaked out a Ascending traingle and looking bullish. So buy some #AAVE in our buy zone and hold it for good profit. 

Entry: 75.0 - 74.0$

Target: 76.0 - 77.5 - 79.5 - 81.5 - 84.0$(Short term)

Stoploss: 72.0$",0.0134228187919463,0.0335570469798657,5,0.6,1.2,2.0,2.8,3.8,,,,,,,,,,4,True,False,True,False,"[1055, 1056, 1057, 1058, 1072, 1081, 1085]",,,,,,False
1068,2022-10-10T20:34:51,API3,USDT,short,"[1.67, 1.73]",1.7,1.79,"[1.64, 1.6, 1.56, 1.52, 1.46, 1.42, 1.377]","Coin: #API3/USDT

Short Set-up

Lev: 5-10x

#API3 Already Breaked down the Rising Wedge pattern and looking Bearish.

Entry: 1.67 - 1.73$(Enter partially)

Target: 1.64 - 1.60 - 1.56 - 1.52 - 1.46 - 1.42 - 1.377$(Short term)

Stoploss: 1.79$",0.0352941176470588,0.0529411764705882,7,0.6666666666666666,1.1111111111111087,1.5555555555555531,1.9999999999999976,2.6666666666666643,3.1111111111111085,3.588888888888885,,,,,,,,5,True,False,True,False,"[1069, 1071, 1082, 1086]",,,,,,False
1072,2022-10-11T20:59:22,AAVE,USDT,short,"[71.85, 74.0]",72.925,76.0,"[70.5, 69.0, 67.5, 66.0, 64.0, 62.0, 60.0]","Coin: #AAVE/USDT

Short set-up

Lev: 5-10x

#AAVE already Breaked down the symmetrical Traingle and after successful retest it heading down side

Entry: 71.85 - 74.00$(Enter partially)

Target: 70.50 - 69.00 - 67.50 - 66.00 - 64.00 - 62.00 - 60.00$(Short term)

Stoploss: 76.00$",0.0294823448748715,0.0421666095303394,7,0.7886178861788601,1.2764227642276402,1.7642276422764205,2.2520325203252,2.9024390243902403,3.5528455284552805,4.203252032520321,,,,,,,,4,True,False,True,False,"[1073, 1081, 1085]",,,,,,False
1074,2022-10-11T22:42:51,YFI,USDT,short,"[7800.0, 8000.0]",7900.0,8200.0,"[7640.0, 7480.0, 7320.0, 7160.0, 6900.0, 6640.0, 6400.0]","Coin: #YFI/USDT

Short set-up

Lev: 5-10x

#YFI already Breaked down the Descending Traingle and looking Bearish.

Entry: 7800 - 8000$(Enter partially)

Target: 7640 - 7480 - 7320 - 7160 - 6900 - 6640 - 6400$(Short term)

Stop loss: 8200$",0.0253164556962025,0.0379746835443038,7,0.8666666666666667,1.4,1.9333333333333331,2.466666666666667,3.333333333333333,4.2,5.0,,,,,,,,3,True,False,True,False,"[1075, 1084, 1089]",,,,,,False
1078,2022-10-12T08:55:33,ADA,USDT,short,"[0.394, 0.42]",0.407,0.44,"[0.384, 0.376, 0.368, 0.36, 0.348, 0.334, 0.32, 0.304, 0.284, 0.27, 0.25]","Coin: #ADA/USDT

Short set-up

Lev: 5-10x

#ADA already Breaked down the Descending Traingle and looking Bearish.

Entry: 0.394 - 0.420$(Enter partially)

Target: 0.384 - 0.376 - 0.368 - 0.360 - 0.348 - 0.334 - 0.320 - 0.304 - 0.284 - 0.270 - 0.250$(Short -mid term)

Stoploss: 0.440$",0.0638820638820638,0.081081081081081,11,0.6969696969696981,0.939393939393941,1.181818181818184,1.4242424242424263,1.787878787878791,2.212121212121214,2.636363636363639,3.1212121212121247,3.727272727272732,4.151515151515155,4.757575757575762,,,,6,True,False,True,False,"[1079, 1080, 1083, 1088, 1122]",,,,,,False
1094,2022-10-15T09:42:11,SUSHI,USDT,short,"[1.43, 1.3]",1.365,1.15,"[1.46, 1.5, 1.54, 1.58, 1.64, 1.7, 1.78, 1.86, 1.95, 2.05, 2.15, 2.3]","Coin: #SUSHI/USDT

Long Set-up

Lev: 5-10x

#SUSHI already Breaked out the triangle and looking bullish after successful retest. So buy some #SUSHI in our buy zone and hold it for good profit.

Entry: 1.43 - 1.30$(Buy partially)

Target: 1.46 - 1.50 - 1.54 - 1.58 - 1.64 - 1.70 - 1.78 - 1.86$(Short-mid term)

Long term: 1.95 - 2.05 - 2.15 - 2.30$

Stoploss: 1.15$",0.0952380952380951,0.1575091575091575,12,0.4418604651162788,0.6279069767441858,0.8139534883720929,1.0,1.2790697674418596,1.55813953488372,1.9302325581395343,2.3023255813953485,2.720930232558138,3.186046511627905,3.651162790697673,4.348837209302324,,,8,True,False,True,False,"[1095, 1096, 1131, 1134, 1144]",,,,,,False
1097,2022-10-16T11:14:43,RSR,USDT,short,"[0.006315, 0.006]",0.0061575,0.0058,"[0.0064, 0.0065, 0.0066, 0.00675, 0.007, 0.0072, 0.0075]","Coin: #RSR/USDT

Long Set-up

Lev: 5-10x

#RSR already Breaked out a Falling Wedge pattern and looking bullish.

Entry: 0.006315 - 0.006000$(Buy partially)

Target: 0.006400 - 0.006500 - 0.006600 - 0.006750 - 0.007000 - 0.007200 - 0.007500$(Short term)

Stop loss: 0.005800$",0.05115712545676,0.0580592773041007,7,0.6783216783216794,0.9580419580419574,1.2377622377622377,1.6573426573426568,2.3566433566433567,2.9160839160839145,3.755244755244753,,,,,,,,5,True,False,True,False,"[1098, 1106, 1107, 1108]",,,,,,False
1112,2022-10-18T12:06:55,1000SHIB,USDT,short,"[0.010272, 0.010345]",0.0103085,0.01048,"[0.01007, 0.00997, 0.00987, 0.009675, 0.00948, 0.00928, 0.009003, 0.008725]","Coin: #1000SHIB/USDT

Short Set-up

Lev: 5-10x

#1000SHIB already Breaked Down a Bear Flag pattern and looking Bearish 

Entry: 0.010272 - 0.010345$(Enter partially)

Target: 0.010070 - 0.009970 - 0.009870 - 0.009675 - 0.009480 - 0.009280$ - 0.009003 - 0.008725$ (Short term)

Stop loss: 0.010480$",0.0070815346558665,0.0166367560750836,8,1.3906705539358568,1.9737609329446104,2.5568513119533542,3.693877551020415,4.830903790087466,5.997084548104963,7.61224489795919,9.23323615160351,,,,,,,5,True,False,True,False,"[1113, 1114, 1116, 1118]",,,,,,False
1119,2022-10-20T09:46:14,CTK,USDT,short,"[0.807, 0.84]",0.8235,0.87,"[0.79, 0.77, 0.75, 0.73, 0.7, 0.67, 0.64, 0.6]","Coin: #CTK/USDT

Short Set-up

Lev: 5-10x

#CTK Breaked down the Descending Traingle and looking bearsish.

Entry: 0.8070 - 0.8400$(Enter partially)

Target: 0.7900 - 0.7700 - 0.7500 - 0.7300 - 0.7000 - 0.6700 - 0.6400 - 0.6000$(Short -mid term)

Stoploss: 0.8700$",0.0400728597449907,0.0564663023679416,8,0.7204301075268814,1.1505376344086022,1.5806451612903232,2.0107526881720443,2.6559139784946257,3.3010752688172045,3.946236559139786,4.806451612903228,,,,,,,1,True,False,True,False,"[1120, 1121]",,,,,,False
